quadkey,is_pre_hub,is_post_hub,is_new_hub,degree_pre,degree_post,lat,lon,distance_to_epicenter_km,hub_pre_hours_since_quake,hub_post_hours_since_quake
12211032300301,1,0,0,13.0,14.0,37.08147514220075,37.386474609375,33.06709912496903,-8.0,16.0
12211101232232,1,0,0,10.0,14.0,39.9181623282233,41.187744140625,472.89629759765006,-8.0,16.0
12211103010102,1,0,0,10.0,14.0,39.88444965995798,41.231689453125,473.49357519262753,-8.0,16.0
12210133123222,1,0,0,10.0,13.0,37.169071070033255,33.233642578125,336.52560439940567,-8.0,16.0
12211011010210,1,0,0,10.0,13.0,40.90520917599379,38.37524414062501,430.7889873509864,-8.0,16.0
12211021001210,1,0,0,11.0,13.0,38.745514670733705,35.386962890625,226.5641906312045,-8.0,16.0
12211023202101,1,0,0,14.0,13.0,37.01132543676383,35.277099609375,156.69761167918787,-8.0,16.0
12211023202130,1,0,0,11.0,13.0,36.97622627851264,35.299072265625,155.30172256010738,-8.0,16.0
12211033122301,1,0,0,10.0,13.0,37.221579951029895,38.792724609375,156.0395578797581,-8.0,16.0
12211103010103,1,0,0,10.0,13.0,39.88444965995798,41.253662109375,474.9684782587604,-8.0,16.0
12211122131321,1,0,0,11.0,13.0,37.32648810547162,40.726318359375,327.4065062901083,-8.0,16.0
12211022312213,1,0,0,10.0,12.0,36.92354717522953,34.88159179687499,192.85957862105099,-8.0,16.0
12211032300123,1,0,0,15.0,12.0,37.0990024371286,37.386474609375,32.51000220855424,-8.0,16.0
12211032300213,1,0,0,10.0,12.0,37.06394379399512,37.342529296875,30.130242645786165,-8.0,16.0
12211032302100,1,0,0,10.0,12.0,37.01132543676383,37.364501953125,34.596908780330445,-8.0,16.0
12211033122322,1,0,0,11.0,12.0,37.169071070033255,38.770751953125,154.05827972018312,-8.0,16.0
12211120320033,1,0,0,11.0,12.0,37.93553255111769,40.155029296875,288.0128421069388,-8.0,16.0
12211121221313,1,0,0,12.0,12.0,37.90086458200727,41.121826171875,369.52294617412366,-8.0,16.0
12211121221331,1,0,0,12.0,12.0,37.8835244703868,41.121826171875,369.1472852696046,-8.0,16.0
12210010330012,1,0,0,11.0,11.0,40.15368633866139,26.422119140625004,978.1925514921472,-8.0,16.0
12211021010232,1,0,0,10.0,11.0,38.694084533625,35.562744140625,212.53343845353913,-8.0,16.0
12211120320301,1,0,0,13.0,11.0,37.91820060912576,40.198974609375,291.1949153082958,-8.0,16.0
12032322213322,1,0,0,11.0,10.0,41.25303191850097,28.751220703125,844.8004473100852,-8.0,16.0
12211021010120,1,0,0,10.0,10.0,38.77978086376416,35.60668945312501,217.91247651947947,-8.0,16.0
12211031032022,1,0,0,12.0,10.0,38.35027202573134,38.331298828125,173.64150064026063,-8.0,16.0
12211032302011,1,0,0,14.0,10.0,37.01132543676383,37.342529296875,32.951379878530375,-8.0,16.0
12211021001330,1,0,0,11.0,9.0,38.71123202494018,35.474853515625,218.76862721869415,-8.0,16.0
12211021010201,1,0,0,11.0,9.0,38.745514670733705,35.540771484375,218.2303146804838,-8.0,16.0
12211120320300,1,0,0,10.0,9.0,37.91820060912576,40.177001953125,289.3384416500097,-8.0,16.0
12211031023133,1,0,0,18.0,8.0,38.35027202573134,38.309326171875,172.3772967285513,-8.0,16.0
12211032300211,1,0,0,12.0,8.0,37.08147514220075,37.342529296875,29.389523017410895,-8.0,16.0
12211033122312,1,0,0,10.0,8.0,37.20408104862828,38.81469726562501,157.94965952502346,-8.0,16.0
12211033300100,1,0,0,11.0,8.0,37.15155999522679,38.77075195312501,154.09535563616026,-8.0,16.0
12211033122303,1,0,0,11.0,6.0,37.20408104862828,38.792724609375,156.0037839341705,-8.0,16.0
12211201101110,1,0,0,10.0,1.0,36.58906786728443,36.17797851562499,99.99973759243477,-8.0,16.0
12211032001323,1,0,0,11.0,0.0,37.588118257261016,36.859130859375,48.51498475096319,-8.0,16.0
12211032001332,1,0,0,11.0,0.0,37.588118257261016,36.881103515625,47.939185981933996,-8.0,16.0
12211032001333,1,0,0,13.0,0.0,37.588118257261016,36.90307617187501,47.435911042483525,-8.0,16.0
12211032010222,1,0,0,12.0,0.0,37.588118257261016,36.925048828125,47.007489397415206,-8.0,16.0
12211032010223,1,0,0,10.0,0.0,37.588118257261016,36.947021484375,46.65598315175515,-8.0,16.0
12211032012000,1,0,0,15.0,0.0,37.57070473329095,36.925048828125,45.1126327658184,-8.0,16.0
12211201121303,1,0,0,12.0,0.0,36.21768662015401,36.156005859375,131.93601409543112,-8.0,16.0
12211201121321,1,0,0,14.0,0.0,36.19995755733082,36.156005859375,133.53521321106464,-8.0,16.0
