"coverage","country","lon","lat"
"1","BD","90.230712890625","22.33991405525066"
"1","BD","91.351318359375","24.856533937573325"
"1","BD","90.823974609375","24.37712044362788"
"1","IN","88.560791015625","23.1504616484672"
"1","IN","88.385009765625","24.136727776692375"
"1","BD","90.098876953125","23.7551813777608"
"1","BD","90.780029296875","24.55711576615336"
"1","BD","90.054931640625","23.392681594793395"
"1","BD","90.889892578125","22.664709435643758"
"1","IN","91.680908203125","23.614328208393555"
"1","IN","91.65893554687499","23.614328208393555"
"1","BD","89.65942382812499","25.334096277436352"
"1","BD","90.054931640625","24.61705694193286"
"1","BD","91.021728515625","25.095548135039717"
"1","BD","89.945068359375","24.056496098696716"
"1","BD","91.109619140625","23.35234221426967"
"1","BD","90.38452148437501","23.170663446088867"
"1","BD","90.076904296875","23.170663446088867"
"1","IN","88.319091796875","23.1504616484672"
"1","BD","90.450439453125","24.11667456894173"
"1","BD","90.230712890625","24.61705694193286"
"1","BD","90.406494140625","22.56329287148779"
"1","BD","89.505615234375","23.25144013501898"
"1","BD","88.93432617187501","24.736853084459494"
"1","BD","89.307861328125","24.477149613956207"
"1","BD","91.373291015625","24.776759532431658"
"1","BD","89.703369140625","24.397132621166076"
"1","BD","88.450927734375","24.37712044362788"
"1","BD","88.516845703125","24.657001773923298"
"1","BD","91.329345703125","22.72552343577122"
"1","BD","90.120849609375","24.657001773923298"
"1","BD","92.076416015625","22.968508644235623"
"1","BD","89.527587890625","22.907803073397048"
"1","BD","90.142822265625","23.99628939929646"
"1","BD","91.461181640625","22.948276478701366"
"1","BD","90.252685546875","23.614328208393555"
"1","BD","89.835205078125","24.03643033284194"
"1","IN","92.31811523437499","24.517139052850318"
"1","IN","91.351318359375","23.956135943131706"
"1","BD","88.86840820312499","24.517139052850318"
"1","BD","90.142822265625","24.357105098229884"
"1","IN","88.846435546875","22.82682002392184"
"1","IN","88.56079101562501","23.089837987490625"
"1","BD","89.835205078125","23.170663446088867"
"1","BD","89.505615234375","25.353954150937277"
"1","BD","90.296630859375","24.196868525459625"
"1","IN","92.186279296875","23.99628939929646"
"1","BD","88.450927734375","24.896401864347848"
"1","BD","90.823974609375","22.867317582933374"
"1","IN","88.385009765625","23.211057894962547"
"1","BD","90.318603515625","23.473323492937997"
"1","IN","91.571044921875","23.855697620153656"
"1","BD","89.703369140625","22.867317582933374"
"1","IN","88.341064453125","25.115444992263352"
"1","BD","90.164794921875","24.676969398607696"
"1","BD","90.780029296875","22.907803073397048"
"1","BD","89.19799804687501","25.39366011394678"
"1","BD","89.219970703125","24.577099345892794"
"1","BD","90.25268554687499","23.433008693093505"
"1","IN","91.768798828125","24.136727776692375"
"1","IN","88.75854492187501","22.98873778226391"
"1","BD","89.769287109375","23.89588231358835"
"1","BD","88.91235351562499","23.77529084784995"
"1","BD","90.71411132812501","25.03583815177413"
"1","BD","89.483642578125","24.836595152390945"
"1","BD","90.911865234375","25.115444992263352"
"1","IN","88.67065429687501","22.33991405525066"
"1","IN","92.142333984375","24.09661821871491"
"1","BD","90.076904296875","22.78631041300299"
"1","BD","89.90112304687501","23.433008693093505"
"1","BD","89.154052734375","23.211057894962547"
"1","BD","90.91186523437499","23.04940701063951"
"1","BD","88.95629882812501","23.41284668023659"
"1","IN","91.46118164062499","24.016361432384212"
"1","BD","88.912353515625","22.968508644235623"
"1","BD","91.241455078125","23.089837987490625"
"1","BD","88.40698242187499","24.736853084459494"
"1","BD","90.494384765625","23.694834334604323"
"1","BD","90.955810546875","23.130256804790854"
"1","IN","88.802490234375","23.00896389071798"
"1","IN","88.406982421875","23.170663446088867"
"1","BD","91.680908203125","24.75680791064323"
"1","IN","88.38500976562501","24.23694660963863"
"1","BD","90.186767578125","23.029186967531377"
"1","BD","89.879150390625","22.907803073397048"
"1","BD","89.373779296875","24.056496098696716"
"1","BD","88.516845703125","24.45715012723491"
"1","BD","89.439697265625","24.056496098696716"
"1","IN","90.010986328125","25.334096277436352"
"1","BD","88.84643554687499","24.896401864347848"
"1","IN","91.483154296875","23.77529084784995"
"1","BD","89.066162109375","24.577099345892794"
"1","BD","89.32983398437499","24.016361432384212"
"1","IN","88.319091796875","23.493476275874883"
"1","BD","91.087646484375","23.37251343879384"
"1","IN","88.846435546875","22.380555130579296"
"1","IN","88.648681640625","24.03643033284194"
"1","BD","90.977783203125","25.07564804130032"
"1","BD","91.043701171875","22.745788766846438"
"1","BD","89.37377929687499","25.175116126122305"
"1","BD","90.955810546875","23.97621423555342"
"1","BD","90.62622070312501","24.97609909054028"
"1","BD","89.54956054687499","23.41284668023659"
"1","BD","91.197509765625","24.277012076897286"
"1","BD","90.62622070312501","23.835600597272048"
"1","BD","90.670166015625","23.453167631336054"
"1","BD","90.889892578125","25.05574471291965"
"1","BD","90.054931640625","24.956179617136517"
"1","BD","90.406494140625","22.664709435643758"
"1","BD","90.648193359375","22.766051093286443"
"1","BD","89.197998046875","23.00896389071798"
"1","IN","89.94506835937501","25.314235145071"
"1","BD","89.197998046875","23.190862195603998"
"1","BD","90.296630859375","24.37712044362788"
"1","BD","89.044189453125","23.00896389071798"
"1","BD","91.263427734375","24.056496098696716"
"1","BD","89.945068359375","24.876469508857305"
"1","IN","92.29614257812499","24.23694660963863"
"1","IN","92.054443359375","24.196868525459625"
"1","BD","89.176025390625","22.502407087068313"
"1","BD","90.186767578125","24.577099345892794"
"1","BD","91.395263671875","24.477149613956207"
"1","IN","88.846435546875","25.314235145071"
"1","BD","89.593505859375","24.09661821871491"
"1","BD","89.57153320312499","23.25144013501898"
"1","IN","91.54907226562501","23.35234221426967"
"1","BD","89.176025390625","25.095548135039717"
"1","BD","90.95581054687501","25.175116126122305"
"1","BD","89.637451171875","23.614328208393555"
