slug,event_type,r_bin_km,n_rows,frac_phi_overlap_zero,frac_phi_overlap_nan,mean_n_tiles_overlap,mean_tile_overlap_ratio
hurricane_john_across_southeastern_guerrero_mexico,hurricane,250.0,6,0.0,0.0,261.1666666666667,0.9311105909309653
hurricane_john_across_southeastern_guerrero_mexico,hurricane,260.0,6,0.0,0.0,337.5,0.9429116602841979
hurricane_john_across_southeastern_guerrero_mexico,hurricane,270.0,6,0.0,0.0,435.3333333333333,0.9456108699019459
hurricane_john_across_southeastern_guerrero_mexico,hurricane,280.0,6,0.0,0.0,414.6666666666667,0.9460268766558825
hurricane_john_across_southeastern_guerrero_mexico,hurricane,290.0,6,0.0,0.0,447.5,0.9477974400757997
hurricane_john_across_southeastern_guerrero_mexico,hurricane,300.0,6,0.0,0.0,294.1666666666667,0.9319724194145902
hurricane_john_across_southeastern_guerrero_mexico,hurricane,310.0,6,0.0,0.0,227.5,0.9230330730412319
hurricane_john_across_southeastern_guerrero_mexico,hurricane,320.0,6,0.0,0.0,201.5,0.9379474335960244
hurricane_john_across_southeastern_guerrero_mexico,hurricane,330.0,6,0.0,0.0,179.16666666666666,0.935492336014681
hurricane_john_across_southeastern_guerrero_mexico,hurricane,340.0,6,0.0,0.0,144.33333333333334,0.9059891975741777
hurricane_john_across_southeastern_guerrero_mexico,hurricane,350.0,6,0.0,0.0,172.33333333333334,0.9282160994210708
hurricane_john_across_southeastern_guerrero_mexico,hurricane,360.0,6,0.0,0.0,160.0,0.9222993963129343
hurricane_john_across_southeastern_guerrero_mexico,hurricane,370.0,6,0.0,0.0,114.5,0.9211258695968789
hurricane_john_across_southeastern_guerrero_mexico,hurricane,380.0,6,0.0,0.0,90.0,0.934182671492795
hurricane_john_across_southeastern_guerrero_mexico,hurricane,390.0,6,0.0,0.0,89.5,0.937222862784108
hurricane_john_across_southeastern_guerrero_mexico,hurricane,400.0,6,0.0,0.0,74.0,0.913855421686747
hurricane_john_across_southeastern_guerrero_mexico,hurricane,410.0,6,0.0,0.0,82.0,0.9704715219421102
hurricane_john_across_southeastern_guerrero_mexico,hurricane,420.0,6,0.0,0.0,51.166666666666664,0.9064056971769195
hurricane_john_across_southeastern_guerrero_mexico,hurricane,430.0,6,0.0,0.0,35.166666666666664,0.9679476468950153
hurricane_john_across_southeastern_guerrero_mexico,hurricane,440.0,6,0.0,0.0,25.0,0.8579638752052544
