slug,storm_name,r_bin_km,phi_mean,n_tiles_mean,n_tiles_crisis_mean,n_tiles_overlap_mean,baseline_sum_mean,crisis_sum_mean,n_eff_mean,r_center_km,abs_dev
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,260.0,0.9821928313428496,559.0,478.6666666666667,474.0,231503.37362617496,227350.75931089962,478.6666666666667,265.0,0.017807168657150374
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,270.0,1.0200937774351921,628.6666666666666,546.6666666666666,539.3333333333334,418253.19368560606,426675.8884830582,546.6666666666666,275.0,0.02009377743519214
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,280.0,1.0339287905354242,674.6666666666666,572.6666666666666,564.6666666666666,1077927.705834817,1114415.5003101984,572.6666666666666,285.0,0.03392879053542419
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,290.0,1.0399472529301141,558.0,462.6666666666667,457.3333333333333,1616626.9796199126,1680471.0754593865,462.6666666666667,295.0,0.03994725293011414
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,300.0,1.0293962800301,326.6666666666667,285.0,275.6666666666667,1005633.3172883565,1034774.7517396649,285.0,305.0,0.029396280030099975
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,310.0,0.9850161676258153,361.0,310.0,303.0,775407.5432938607,763341.1278755296,310.0,315.0,0.014983832374184658
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,320.0,0.9681752613381188,362.0,322.3333333333333,313.3333333333333,542004.6225714228,524231.6914805232,322.3333333333333,325.0,0.03182473866188118
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,330.0,0.9324925105026459,346.3333333333333,331.6666666666667,328.3333333333333,262575.5424992815,244758.32485207866,331.6666666666667,335.0,0.06750748949735408
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,340.0,0.8798839599766243,317.0,283.3333333333333,280.0,130258.9108030805,114763.6026990431,283.3333333333333,345.0,0.12011604002337573
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,350.0,0.7974495111315473,312.6666666666667,277.6666666666667,272.3333333333333,81027.68678569577,64664.51934448313,277.6666666666667,355.0,0.20255048886845273
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,360.0,0.7165754540282947,261.3333333333333,231.66666666666666,224.0,89976.8695898872,64349.12291373508,231.66666666666666,365.0,0.2834245459717053
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,370.0,0.6795773587087198,250.33333333333334,211.33333333333334,205.33333333333334,28100.406235882885,19087.402088267336,211.33333333333334,375.0,0.3204226412912802
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,380.0,0.8684733264868881,388.3333333333333,336.0,330.0,35205.30594341977,30557.689287946196,336.0,385.0,0.13152667351311187
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,390.0,1.0200410756921254,328.3333333333333,307.0,298.3333333333333,47841.45629899679,48773.75145776046,307.0,395.0,0.020041075692125432
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,400.0,1.0530082311244122,224.0,215.66666666666666,211.66666666666666,29959.875151602533,31541.461571220952,215.66666666666666,405.0,0.05300823112441222
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,410.0,1.0105153275481416,194.66666666666666,188.66666666666666,180.0,14315.525352829713,14462.530862693447,188.66666666666666,415.0,0.010515327548141551
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,420.0,1.0098402646578233,191.0,175.66666666666666,173.33333333333334,16866.11479551438,17027.054535264528,175.66666666666666,425.0,0.009840264657823283
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,430.0,1.0348802751384865,234.66666666666666,220.66666666666666,217.0,27827.396878274623,28780.452908099614,220.66666666666666,435.0,0.03488027513848646
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,440.0,1.0456655202756646,172.33333333333334,170.66666666666666,164.0,17771.83985115458,18580.154815628244,170.66666666666666,445.0,0.04566552027566462
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,450.0,1.050576534579769,210.0,206.0,200.33333333333334,20233.646164005473,21258.0346255253,206.0,455.0,0.05057653457976907
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,460.0,1.0508136993218302,260.3333333333333,255.33333333333334,245.33333333333334,38743.43926750812,40712.588113682235,255.33333333333334,465.0,0.05081369932183022
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,470.0,1.057875015893277,369.0,359.6666666666667,352.0,69007.49930898643,73004.8464571387,359.6666666666667,475.0,0.05787501589327704
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,480.0,1.0569960917447014,450.3333333333333,434.3333333333333,425.0,37720.85420543092,39868.96088503706,434.3333333333333,485.0,0.05699609174470144
tropical_storm_kristine_in_bicol_and_calabarzon_philippines,Trami,490.0,1.0462226459515558,379.3333333333333,370.6666666666667,365.0,32025.49041119592,33508.158964813476,370.6666666666667,495.0,0.046222645951555785
tropical_storm_yagi_philippines_2_september_2024,Yagi,0.0,1.000227007151567,517.3333333333334,496.3333333333333,487.6666666666667,77964.79516594572,77979.33770280855,496.3333333333333,5.0,0.0002270071515670935
tropical_storm_yagi_philippines_2_september_2024,Yagi,10.0,1.0236884660135146,464.0,449.3333333333333,440.3333333333333,65647.99841307872,67201.15904084356,449.3333333333333,15.0,0.023688466013514597
