"coverage","country","lon","lat"
"1","PT","-8.756103515625002","39.15562187769409"
"1","PT","-8.887939453125","39.05331759139647"
"1","PT","-8.668212890625","39.35978475221358"
"1","PT","-9.217529296875","39.444677063693995"
"1","PT","-8.909912109375002","39.34279389253714"
"1","PT","-8.822021484375002","39.189690305241136"
"1","PT","-9.437255859375","38.84826387414438"
"1","PT","-9.151611328125","39.47860505202283"
"1","PT","-9.481201171875","38.79690778913153"
"1","PT","-8.909912109375","39.42770686793681"
"1","PT","-9.107666015625","39.495562843635824"
"1","PT","-9.415283203125","38.96795063899681"
"1","PT","-9.261474609375","38.77978086376416"
"1","PT","-9.261474609375","38.83114929486112"
"1","PT","-8.668212890625","39.512516499578055"
"1","PT","-9.173583984375","39.35978475221358"
"1","PT","-8.822021484375002","39.25777763417702"
"1","PT","-8.602294921875","38.814030599677274"
"1","PT","-8.843994140625","39.32579890153912"
"1","PT","-8.536376953125","38.694084533625"
"1","PT","-9.085693359374998","38.65977721690729"
"1","PT","-8.514404296875002","39.01918317507621"
"1","PT","-9.327392578125","39.34279389253714"
"1","PT","-8.492431640625","39.410732538426146"
"1","PT","-8.668212890625","38.89958291122775"
"1","PT","-8.931884765625","39.59722272764313"
"1","PT","-8.382568359375","38.96795063899681"
"1","PT","-9.239501953125","38.84826387414438"
"1","PT","-9.107666015624998","39.00210978407514"
"1","PT","-9.085693359375002","39.376771480078936"
"1","PT","-8.404541015625","39.46164312521604"
"1","PT","-8.646240234375","38.93377501330977"
"1","PT","-8.690185546875","39.376771480078936"
"1","PT","-9.261474609375","38.98503227187442"
"1","PT","-8.690185546875","39.27478914553456"
"1","PT","-9.019775390625","38.71123202494018"
"1","PT","-8.953857421875","39.66491321994693"
"1","PT","-8.909912109375","39.05331759139647"
"1","PT","-9.371337890625002","38.76264982411706"
"1","PT","-9.217529296875002","38.65977721690729"
"1","PT","-8.997802734375","39.07037861567813"
"1","PT","-8.822021484375","39.66491321994693"
"1","PT","-8.800048828125","38.93377501330977"
"1","PT","-8.756103515625","39.56335264863388"
"1","PT","-8.558349609375","39.206718328999855"
"1","PT","-8.712158203125","38.72837540415917"
"1","PT","-8.668212890625","39.01918317507621"
"1","PT","-8.778076171875","39.46164312521604"
"1","PT","-8.470458984374998","38.694084533625"
"1","PT","-8.382568359375","39.376771480078936"
"1","PT","-9.151611328125","38.98503227187442"
"1","PT","-8.712158203125","39.47860505202283"
"1","PT","-9.195556640625","38.48799409611199"
